timestamps,open,high,low,close,volume,amount
2025-08-08 20:30:00,23659.49,23665.44,23653.29,23660.13,742.0,17555816.46
2025-08-10 22:00:00,23676.46,23681.41,23637.24,23650.11,2484.0,58746873.24
2025-08-10 22:30:00,23649.57,23652.56,23641.35,23644.59,792.0,18726515.28
2025-08-10 23:00:00,23644.48,23654.49,23619.55,23620.05,1207.0,28509400.349999998
2025-08-10 23:30:00,23620.06,23628.1,23614.32,23620.33,979.0,23124303.07
2025-08-11 00:00:00,23620.01,23649.81,23619.73,23645.98,1571.0,37147834.58
2025-08-11 00:30:00,23645.85,23649.85,23638.37,23644.98,943.0,22297216.14
2025-08-11 01:00:00,23645.24,23655.47,23639.84,23655.24,1050.0,24838002.0
2025-08-11 01:30:00,23655.07,23674.43,23654.92,23669.71,1260.0,29823834.599999998
2025-08-11 02:00:00,23670.0,23682.6,23668.77,23670.38,999.0,23646709.62
2025-08-11 02:30:00,23670.27,23673.08,23662.54,23668.8,758.0,17940950.4
2025-08-11 03:00:00,23668.74,23684.76,23667.61,23673.14,856.0,20264207.84
2025-08-11 03:30:00,23673.04,23674.09,23662.83,23667.22,684.0,16188378.48
2025-08-11 04:00:00,23667.06,23670.14,23653.09,23653.28,763.0,18047452.64
2025-08-11 04:30:00,23653.36,23656.46,23646.78,23654.63,656.0,15517437.280000001
2025-08-11 05:00:00,23654.52,23660.75,23649.77,23652.16,835.0,19749553.6
2025-08-11 05:30:00,23651.87,23657.84,23644.12,23651.24,887.0,20978649.880000003
2025-08-11 06:00:00,23651.26,23662.42,23641.54,23647.0,1186.0,28045342.0
2025-08-11 06:30:00,23646.61,23672.3,23645.27,23672.24,1043.0,24690146.32
2025-08-11 07:00:00,23672.25,23676.72,23652.86,23653.96,1405.0,33233813.799999997
2025-08-11 07:30:00,23654.09,23655.12,23606.27,23618.61,1739.0,41072762.79
2025-08-11 08:00:00,23618.07,23621.22,23580.56,23602.34,3060.0,72223160.4
2025-08-11 08:30:00,23601.88,23617.63,23598.54,23612.83,1824.0,43069801.92
2025-08-11 09:00:00,23612.29,23634.09,23610.49,23633.76,1298.0,30676620.479999997
2025-08-11 09:30:00,23634.03,23642.66,23630.69,23634.17,1046.0,24721341.819999997
2025-08-11 10:00:00,23633.73,23655.33,23629.83,23648.89,1146.0,27101627.939999998
2025-08-11 10:30:00,23649.11,23650.88,23620.93,23636.96,1158.0,27371599.68
2025-08-11 11:00:00,23636.69,23647.72,23630.66,23632.9,1480.0,34976692.0
2025-08-11 11:30:00,23632.69,23652.41,23630.49,23647.3,1140.0,26957922.0
2025-08-11 12:00:00,23647.5,23668.06,23640.48,23646.02,1692.0,40009065.84
2025-08-11 12:30:00,23646.0,23647.39,23620.42,23634.31,1832.0,43298055.92
2025-08-11 13:00:00,23634.07,23638.55,23613.22,23627.44,2259.0,53374386.95999999
2025-08-11 13:30:00,23627.14,23656.78,23593.35,23656.03,11395.0,269560461.84999996
2025-08-11 14:00:00,23656.29,23679.24,23635.16,23664.05,5182.0,122627107.1
2025-08-11 14:30:00,23664.43,23673.11,23631.93,23639.56,4433.0,104794169.48
2025-08-11 15:00:00,23639.12,23663.11,23627.38,23646.59,3894.0,92079821.46
2025-08-11 15:30:00,23646.3,23675.56,23628.62,23675.54,3902.0,92381957.08
2025-08-11 16:00:00,23675.52,23716.35,23669.37,23697.59,3388.0,80287434.92
2025-08-11 16:30:00,23697.54,23701.54,23649.03,23649.76,3531.0,83507302.55999999
2025-08-11 17:00:00,23649.32,23664.87,23636.29,23640.63,3077.0,72742218.51
2025-08-11 17:30:00,23640.54,23648.56,23601.84,23610.98,3736.0,88210621.28
2025-08-11 18:00:00,23611.57,23614.17,23589.27,23595.15,3987.0,94073863.05000001
2025-08-11 18:30:00,23595.4,23611.13,23563.51,23600.19,3581.0,84512280.39
2025-08-11 19:00:00,23599.77,23603.68,23568.27,23576.69,3064.0,72238978.16
2025-08-11 19:30:00,23576.27,23581.75,23501.81,23551.64,5474.0,128921677.36
2025-08-11 20:00:00,23551.28,23561.01,23528.67,23535.27,2032.0,47823668.64
2025-08-11 20:30:00,23535.53,23542.77,23534.34,23541.93,799.0,18810002.07
2025-08-11 22:00:00,23545.91,23564.61,23530.17,23531.21,1788.0,42073803.48
2025-08-11 22:30:00,23531.19,23557.49,23529.46,23557.25,1358.0,31990745.5
2025-08-11 23:00:00,23556.99,23562.87,23541.67,23550.39,867.0,20418188.13
2025-08-11 23:30:00,23550.4,23561.66,23547.02,23552.73,1113.0,26214188.49
2025-08-12 00:00:00,23552.25,23577.47,23544.77,23572.9,2086.0,49173069.400000006
2025-08-12 00:30:00,23573.5,23582.24,23553.72,23554.77,1571.0,37004543.67
2025-08-12 01:00:00,23554.75,23564.32,23550.05,23557.12,1607.0,37856291.839999996
2025-08-12 01:30:00,23556.95,23574.75,23548.38,23574.5,1336.0,31495532.0
2025-08-12 02:00:00,23574.43,23582.75,23568.03,23570.77,956.0,22533656.12
2025-08-12 02:30:00,23570.32,23578.38,23564.92,23567.42,878.0,20692194.759999998
2025-08-12 03:00:00,23567.18,23580.19,23566.77,23577.17,768.0,18107266.56
2025-08-12 03:30:00,23577.39,23578.76,23569.68,23573.21,673.0,15864770.33
2025-08-12 04:00:00,23573.0,23573.0,23566.13,23571.65,606.0,14284419.9
2025-08-12 04:30:00,23571.75,23592.39,23566.81,23587.5,853.0,20120137.5
2025-08-12 05:00:00,23587.25,23588.66,23517.71,23548.74,3381.0,79618289.94000001
2025-08-12 05:30:00,23548.96,23548.96,23512.57,23545.72,2280.0,53684241.6
2025-08-12 06:00:00,23546.05,23584.41,23543.96,23583.26,1997.0,47095770.22
2025-08-12 06:30:00,23582.97,23584.19,23562.01,23564.68,1653.0,38952416.04
2025-08-12 07:00:00,23565.19,23589.46,23560.07,23577.61,2482.0,58519628.02
2025-08-12 07:30:00,23577.58,23584.26,23552.6,23579.76,1739.0,41005202.64
2025-08-12 08:00:00,23579.81,23586.01,23561.83,23564.76,1922.0,45291468.72
2025-08-12 08:30:00,23564.59,23569.95,23548.4,23555.13,1434.0,33778056.42
2025-08-12 09:00:00,23554.12,23562.83,23550.13,23559.21,1053.0,24807848.13
2025-08-12 09:30:00,23559.06,23566.22,23548.39,23550.0,1301.0,30638550.0
2025-08-12 10:00:00,23549.96,23559.25,23540.08,23548.06,1523.0,35863695.38
2025-08-12 10:30:00,23548.29,23556.01,23543.98,23548.77,1265.0,29789194.05
2025-08-12 11:00:00,23549.03,23550.07,23522.59,23538.36,1600.0,37661376.0
2025-08-12 11:30:00,23538.11,23555.73,23525.03,23554.27,1748.0,41172863.96
2025-08-12 12:00:00,23554.53,23593.65,23552.89,23580.54,2480.0,58479739.2
2025-08-12 12:30:00,23580.92,23737.36,23580.92,23688.63,7902.0,187187554.26000002
2025-08-12 13:00:00,23688.3,23698.05,23638.03,23647.93,5090.0,120367963.7
2025-08-12 13:30:00,23647.56,23720.43,23563.04,23567.48,19998.0,471302465.03999996
2025-08-12 14:00:00,23567.22,23678.37,23538.98,23670.42,15048.0,356192480.15999997
2025-08-12 14:30:00,23669.99,23698.61,23650.01,23693.5,7417.0,175734689.5
2025-08-12 15:00:00,23693.7,23775.43,23690.74,23748.61,4762.0,113090880.82000001
2025-08-12 15:30:00,23748.29,23783.68,23737.24,23780.5,4645.0,110460422.5
2025-08-12 16:00:00,23780.9,23795.89,23759.92,23791.94,2838.0,67521525.72
2025-08-12 16:30:00,23792.2,23823.72,23788.04,23813.18,2328.0,55437083.04
2025-08-12 17:00:00,23813.44,23818.43,23799.51,23800.7,2268.0,53979987.6
2025-08-12 17:30:00,23800.85,23828.15,23798.53,23826.77,2068.0,49273760.36
2025-08-12 18:00:00,23827.16,23844.62,23821.06,23832.13,1992.0,47473602.96
2025-08-12 18:30:00,23832.43,23834.68,23820.1,23821.26,1899.0,45236572.739999995
2025-08-12 19:00:00,23821.14,23839.18,23816.58,23837.96,1931.0,46031100.76
2025-08-12 19:30:00,23837.77,23862.74,23825.31,23848.27,3199.0,76290615.73
2025-08-12 20:00:00,23848.58,23854.28,23838.52,23851.77,1318.0,31436632.86
2025-08-12 20:30:00,23851.74,23867.19,23848.57,23864.2,602.0,14366248.4
2025-08-12 22:00:00,23857.08,23860.1,23843.83,23848.77,1076.0,25661276.52
2025-08-12 22:30:00,23848.62,23849.02,23844.65,23848.25,473.0,11280222.25
2025-08-12 23:00:00,23847.98,23860.77,23846.14,23859.37,656.0,15651746.719999999
2025-08-12 23:30:00,23859.32,23881.53,23852.57,23877.86,1277.0,30492027.220000003
2025-08-13 00:00:00,23877.42,23883.6,23859.91,23864.41,1711.0,40832005.51
2025-08-13 00:30:00,23864.83,23878.82,23855.33,23859.65,1185.0,28273685.25
2025-08-13 01:00:00,23859.39,23866.26,23851.33,23854.14,972.0,23186224.08
2025-08-13 01:30:00,23854.06,23855.29,23844.04,23846.58,786.0,18743411.880000003
2025-08-13 02:00:00,23846.57,23864.14,23840.42,23864.05,809.0,19306016.45
2025-08-13 02:30:00,23864.06,23869.37,23858.88,23863.95,714.0,17038860.3
2025-08-13 03:00:00,23863.84,23875.54,23860.39,23860.65,706.0,16845618.900000002
2025-08-13 03:30:00,23860.4,23865.02,23858.7,23860.3,719.0,17155555.7
2025-08-13 04:00:00,23860.19,23875.32,23860.1,23873.31,612.0,14610465.72
2025-08-13 04:30:00,23873.14,23880.28,23872.9,23873.82,573.0,13679698.86
2025-08-13 05:00:00,23874.08,23877.64,23867.33,23872.59,642.0,15326202.78
2025-08-13 05:30:00,23872.39,23874.9,23861.32,23863.05,644.0,15367804.2
2025-08-13 06:00:00,23863.28,23870.04,23852.86,23864.61,1036.0,24723735.96
2025-08-13 06:30:00,23864.16,23890.28,23864.16,23876.63,994.0,23733370.220000003
2025-08-13 07:00:00,23877.09,23904.78,23875.16,23903.2,1552.0,37097766.4
2025-08-13 07:30:00,23903.66,23907.61,23891.37,23906.69,1164.0,27827387.16
2025-08-13 08:00:00,23906.4,23927.01,23894.38,23921.57,1494.0,35738825.58
2025-08-13 08:30:00,23921.54,23934.24,23908.06,23912.23,1193.0,28527290.39
2025-08-13 09:00:00,23912.11,23913.9,23902.93,23905.62,950.0,22710339.0
2025-08-13 09:30:00,23905.85,23927.54,23903.21,23924.38,954.0,22823858.52
2025-08-13 10:00:00,23924.17,23930.81,23916.06,23919.11,960.0,22962345.6
2025-08-13 10:30:00,23919.14,23924.79,23905.63,23911.28,998.0,23863457.439999998
2025-08-13 11:00:00,23910.66,23918.26,23905.31,23911.49,937.0,22405066.130000003
2025-08-13 11:30:00,23911.53,23920.49,23902.66,23911.35,1167.0,27904545.45
2025-08-13 12:00:00,23911.52,23926.23,23907.4,23923.7,1229.0,29402227.3
2025-08-13 12:30:00,23923.55,23950.86,23921.39,23937.27,1394.0,33368554.38
2025-08-13 13:00:00,23937.51,23963.86,23936.39,23962.59,1531.0,36686725.29
2025-08-13 13:30:00,23962.26,23986.07,23923.88,23936.27,9237.0,221099325.99
2025-08-13 14:00:00,23935.89,23936.73,23865.48,23874.8,8875.0,211888850.0
2025-08-13 14:30:00,23875.27,23891.07,23851.39,23877.67,6579.0,157091190.92999998
2025-08-13 15:00:00,23877.42,23879.29,23811.33,23844.05,6197.0,147761577.85
2025-08-13 15:30:00,23844.53,23876.59,23836.44,23843.02,4376.0,104337055.52
2025-08-13 16:00:00,23843.45,23857.59,23826.67,23839.7,3742.0,89208157.4
2025-08-13 16:30:00,23839.42,23844.32,23804.89,23816.74,4177.0,99482522.98
2025-08-13 17:00:00,23816.48,23863.04,23813.01,23861.17,3382.0,80698476.94
2025-08-13 17:30:00,23860.93,23865.04,23818.67,23856.43,3062.0,73048388.66
2025-08-13 18:00:00,23856.18,23871.34,23842.5,23842.68,3120.0,74389161.6
2025-08-13 18:30:00,23843.1,23864.57,23805.09,23851.03,4615.0,110072503.44999999
2025-08-13 19:00:00,23851.32,23870.82,23839.91,23853.33,2798.0,66741617.34
2025-08-13 19:30:00,23853.59,23872.78,23826.96,23859.34,3797.0,90593913.98
2025-08-13 20:00:00,23859.79,23875.34,23839.59,23841.45,1645.0,39219185.25
2025-08-13 20:30:00,23841.6,23846.65,23837.93,23842.84,688.0,16403873.92
2025-08-13 22:00:00,23853.08,23854.14,23829.79,23850.72,1152.0,27476029.44
2025-08-13 22:30:00,23850.61,23869.66,23848.18,23867.12,786.0,18759556.32
2025-08-13 23:00:00,23867.3,23871.7,23857.11,23864.19,607.0,14485563.33
2025-08-13 23:30:00,23864.36,23882.18,23864.36,23867.45,829.0,19786116.05
2025-08-14 00:00:00,23867.82,23876.96,23861.94,23873.84,1237.0,29531940.080000002
2025-08-14 00:30:00,23873.93,23876.11,23848.76,23850.62,1174.0,28000627.88
2025-08-14 01:00:00,23850.31,23853.85,23839.93,23843.71,1322.0,31521384.619999997
2025-08-14 01:30:00,23843.62,23852.87,23834.72,23849.11,1133.0,27021041.63
2025-08-14 02:00:00,23849.09,23858.02,23845.99,23849.12,848.0,20224053.759999998
2025-08-14 02:30:00,23848.94,23857.54,23842.04,23857.54,717.0,17105856.18
2025-08-14 03:00:00,23857.36,23862.69,23846.93,23848.68,628.0,14976971.040000001
2025-08-14 03:30:00,23848.72,23851.19,23840.17,23844.19,617.0,14711865.229999999
2025-08-14 04:00:00,23843.62,23850.17,23840.08,23841.35,525.0,12516708.75
2025-08-14 04:30:00,23840.98,23853.2,23838.48,23851.11,479.0,11424681.69
2025-08-14 05:00:00,23851.2,23852.23,23837.74,23846.05,695.0,16573004.75
2025-08-14 05:30:00,23845.9,23848.31,23815.45,23827.59,1221.0,29093487.39
2025-08-14 06:00:00,23827.59,23834.38,23817.35,23823.37,1435.0,34186535.949999996
2025-08-14 06:30:00,23823.2,23836.84,23822.01,23835.06,1099.0,26194730.94
2025-08-14 07:00:00,23834.65,23846.61,23830.88,23842.34,1724.0,41104194.160000004
2025-08-14 07:30:00,23842.54,23850.69,23830.86,23850.69,1329.0,31697567.009999998
2025-08-14 08:00:00,23850.6,23855.46,23846.66,23854.5,944.0,22518648.0
2025-08-14 08:30:00,23854.24,23859.01,23837.71,23841.47,868.0,20694395.96
2025-08-14 09:00:00,23841.35,23851.81,23834.19,23850.82,920.0,21942754.4
2025-08-14 09:30:00,23850.93,23854.19,23840.93,23843.43,810.0,19313178.3
2025-08-14 10:00:00,23843.1,23848.22,23835.64,23844.04,732.0,17453837.28
2025-08-14 10:30:00,23843.91,23853.34,23843.33,23852.68,838.0,19988545.84
2025-08-14 11:00:00,23852.42,23865.62,23844.6,23864.14,1007.0,24031188.98
2025-08-14 11:30:00,23863.91,23874.07,23856.71,23872.85,975.0,23276028.75
2025-08-14 12:00:00,23872.44,23880.07,23860.06,23869.45,1581.0,37737600.45
2025-08-14 12:30:00,23870.29,23876.17,23710.21,23760.31,9865.0,234395458.15
2025-08-14 13:00:00,23759.51,23776.79,23733.19,23774.43,4288.0,101944755.84
2025-08-14 13:30:00,23774.88,23876.13,23758.15,23852.62,14728.0,351301387.36
2025-08-14 14:00:00,23852.23,23874.49,23822.46,23868.78,8906.0,212575354.67999998
2025-08-14 14:30:00,23868.35,23922.67,23858.79,23873.22,5476.0,130729752.72000001
2025-08-14 15:00:00,23872.84,23877.94,23780.83,23805.72,7429.0,176852693.88
2025-08-14 15:30:00,23805.63,23858.96,23789.19,23848.25,6901.0,164576773.25
2025-08-14 16:00:00,23848.26,23850.62,23782.21,23800.56,6626.0,157702510.56
2025-08-14 16:30:00,23801.14,23868.09,23800.79,23864.39,5111.0,121970897.28999999
2025-08-14 17:00:00,23864.87,23894.73,23859.46,23891.88,2928.0,69955424.64
2025-08-14 17:30:00,23892.05,23893.4,23853.46,23878.09,3210.0,76648668.9
2025-08-14 18:00:00,23878.61,23878.61,23813.33,23819.87,3735.0,88967214.45
2025-08-14 18:30:00,23819.48,23853.68,23809.89,23839.98,3027.0,72163619.46
2025-08-14 19:00:00,23839.71,23860.12,23833.2,23843.92,2851.0,67979015.92
2025-08-14 19:30:00,23843.72,23874.12,23835.97,23837.46,4034.0,96160313.64
2025-08-14 20:00:00,23837.89,23837.89,23787.09,23799.47,3687.0,87748645.89
2025-08-14 20:30:00,23799.47,23815.21,23796.07,23808.44,1320.0,31427140.799999997
2025-08-14 22:00:00,23800.29,23816.4,23790.1,23803.68,1453.0,34586747.04
2025-08-14 22:30:00,23803.74,23814.16,23797.51,23813.27,885.0,21074743.95
2025-08-14 23:00:00,23813.45,23827.87,23813.45,23820.64,899.0,21414755.36
2025-08-14 23:30:00,23820.26,23827.99,23806.0,23806.4,1058.0,25187171.200000003
2025-08-15 00:00:00,23806.66,23811.58,23791.51,23806.91,1474.0,35091385.339999996
2025-08-15 00:30:00,23806.91,23830.81,23805.92,23809.25,1272.0,30285366.0
2025-08-15 01:00:00,23809.25,23817.25,23807.68,23814.83,1085.0,25839090.55
2025-08-15 01:30:00,23815.17,23828.88,23813.52,23821.25,1055.0,25131418.75
2025-08-15 02:00:00,23820.98,23844.22,23820.43,23838.13,967.0,23051471.71
2025-08-15 02:30:00,23838.22,23838.93,23825.55,23835.77,803.0,19140123.31
2025-08-15 03:00:00,23835.66,23841.72,23830.5,23835.22,672.0,16017267.84
